  1.000000000000000E-007  0.999994959012706        1.18754029835556     
  2.000000000000000E-007  0.999989918050823        1.18753525738766     
  3.000000000000000E-007  0.999984877114352        1.18753021644115     
  4.000000000000000E-007  0.999979836203292        1.18752517551605     
  5.000000000000000E-007  0.999974795317643        1.18752013461234     
  6.000000000000000E-007  0.999969754457406        1.18751509373003     
  7.000000000000000E-007  0.999964713622579        1.18751005286912     
  8.000000000000000E-007  0.999959672813163        1.18750501202961     
  9.000000000000000E-007  0.999954632029158        1.18749997121149     
  1.000000000000000E-006  0.999949591270563        1.18749493041477     
  1.100000000000000E-006  0.999944550175343        1.18748988914872     
  1.200000000000000E-006  0.999939509841191        1.18748484876641     
  1.300000000000000E-006  0.999934468857044        1.18747980760343     
  1.400000000000000E-006  0.999929428633813        1.18747476732403     
  1.500000000000000E-006  0.999924387760724        1.18746972626411     
  1.600000000000000E-006  0.999919347648399        1.18746468608758     
  1.700000000000000E-006  0.999914306886351        1.18745964513071     
  1.800000000000000E-006  0.999909266884915        1.18745460505705     
  1.900000000000000E-006  0.999904226233892        1.18744956420320     
  2.000000000000000E-006  0.999899186343330        1.18744452423239     
  2.100000000000000E-006  0.999894145803350        1.18743948348160     
  2.200000000000000E-006  0.999889106023645        1.18743444361363     
  2.300000000000000E-006  0.999884065594668        1.18742940296584     
  2.400000000000000E-006  0.999879025925805        1.18742436320069     
  2.500000000000000E-006  0.999873985607796        1.18741932265587     
  2.600000000000000E-006  0.999868946049759        1.18741428299353     
  2.700000000000000E-006  0.999863905842720        1.18740924255169     
  2.800000000000000E-006  0.999858866395492        1.18740420299213     
  2.900000000000000E-006  0.999853826299391        1.18739916265323     
  3.000000000000000E-006  0.999848786962956        1.18739412319645     
  3.100000000000000E-006  0.999843746977793        1.18738908296049     
  3.200000000000000E-006  0.999838707752136        1.18738404360646     
  3.300000000000000E-006  0.999833667877877        1.18737900347342     
  3.400000000000000E-006  0.999828628762981        1.18737396422213     
  3.500000000000000E-006  0.999823588999628        1.18736892419200     
  3.600000000000000E-006  0.999818549995478        1.18736388504344     
  3.700000000000000E-006  0.999813510342999        1.18735884511618     
  3.800000000000000E-006  0.999808471449578        1.18735380607033     
  3.900000000000000E-006  0.999803431907973        1.18734876624596     
  4.000000000000000E-006  0.999798393125266        1.18734372730280     
  4.100000000000000E-006  0.999793353694501        1.18733868758128     
  4.200000000000000E-006  0.999788315022492        1.18733364874080     
  4.299999999999999E-006  0.999783275702569        1.18732860912213     
  4.400000000000000E-006  0.999778237141241        1.18732357038431     
  4.500000000000000E-006  0.999773197932127        1.18731853086845     
  4.600000000000000E-006  0.999768159481466        1.18731349223329     
  4.700000000000000E-006  0.999763120383162        1.18730845282025     
  4.800000000000000E-006  0.999758082043150        1.18730341428771     
  4.900000000000000E-006  0.999753043055623        1.18729837497746     
  5.000000000000000E-006  0.999748004826245        1.18729333654754     
  5.099999999999999E-006  0.999742965949496        1.18728829734007     
  5.199999999999999E-006  0.999737927830736        1.18728325901275     
  5.300000000000000E-006  0.999732889064732        1.18727821990804     
  5.400000000000000E-006  0.999727851056574        1.18727318168331     
  5.500000000000000E-006  0.999722812401317        1.18726814268135     
  5.600000000000000E-006  0.999717774503745        1.18726310455919     
  5.700000000000000E-006  0.999712735959200        1.18725806565995     
  5.800000000000000E-006  0.999707698172198        1.18725302764034     
  5.899999999999999E-006  0.999702659738368        1.18724798884383     
  6.000000000000000E-006  0.999697622061921        1.18724295092676     
  6.100000000000000E-006  0.999692583738772        1.18723791223294     
  6.200000000000000E-006  0.999687546172863        1.18723287441840     
  6.300000000000000E-006  0.999682507960396        1.18722783582727     
  6.400000000000000E-006  0.999677470505010        1.18722279811523     
  6.500000000000000E-006  0.999672432403192        1.18721775962676     
  6.599999999999999E-006  0.999667395058313        1.18721272201722     
  6.699999999999999E-006  0.999662357067146        1.18720768363141     
  6.799999999999999E-006  0.999657319832757        1.18720264612434     
  6.900000000000000E-006  0.999652281952208        1.18719760784116     
  7.000000000000000E-006  0.999647244828294        1.18719257043656     
  7.100000000000000E-006  0.999642207058363        1.18718753225601     
  7.200000000000000E-006  0.999637170044908        1.18718249495385     
  7.300000000000000E-006  0.999632132385564        1.18717745687590     
  7.399999999999999E-006  0.999627095482552        1.18717241967617     
  7.499999999999999E-006  0.999622057933794        1.18716738170081     
  7.600000000000000E-006  0.999617021141209        1.18716234460350     
  7.699999999999999E-006  0.999611983703006        1.18715730673071     
  7.800000000000000E-006  0.999606947020833        1.18715226973580     
  7.899999999999999E-006  0.999601909693184        1.18714723196558     
  8.000000000000000E-006  0.999596873121407        1.18714219507305     
  8.100000000000000E-006  0.999591835904280        1.18713715740537     
  8.199999999999999E-006  0.999586799442883        1.18713212061520     
  8.300000000000000E-006  0.999581762336280        1.18712708305006     
  8.399999999999999E-006  0.999576725985246        1.18712204636225     
  8.500000000000000E-006  0.999571688989134        1.18711700889961     
  8.599999999999999E-006  0.999566652748447        1.18711197231413     
  8.700000000000000E-006  0.999561615862827        1.18710693495400     
  8.800000000000000E-006  0.999556579732473        1.18710189847084     
  8.899999999999999E-006  0.999551542957311        1.18709686121319     
  9.000000000000000E-006  0.999546506937274        1.18709182483234     
  9.099999999999999E-006  0.999541470272572        1.18708678767715     
  9.200000000000000E-006  0.999536434362836        1.18708175139860     
  9.299999999999999E-006  0.999531397808561        1.18707671434585     
  9.400000000000000E-006  0.999526362009110        1.18707167816957     
  9.499999999999999E-006  0.999521325565264        1.18706664121928     
  9.600000000000000E-006  0.999516289876081        1.18706160514525     
